call_number,timestamp_ns,timestamp_cycles,delta_ns,delta_cycles,violation
59675,46225408963377,115412911670007,165,410,0
59676,46225408963540,115412911670416,163,409,0
59677,46225408963706,115412911670828,166,412,0
59678,46225408963871,115412911671238,165,410,0
59679,46225408964034,115412911671651,163,413,0
59680,46225408964199,115412911672063,165,412,0
59681,46225408964365,115412911672473,166,410,0
59682,46225408964529,115412911672882,164,409,0
59683,46225408964693,115412911673294,164,412,0
59684,46225408964858,115412911673704,165,410,0
59685,46225408965029,115412911674131,171,427,0
59686,46225408965193,115412911674543,164,412,0
59687,46225408965357,115412911674947,164,404,0
59688,46225408965519,115412911675356,162,409,0
59689,46225408965683,115412911675764,164,408,0
59690,46225408965846,115412911676174,163,410,0
59691,46225408966013,115412911676589,167,415,0
59692,46225408966177,115412911676997,164,408,0
59693,46225408966340,115412911677403,163,406,0
59694,46225408966504,115412911677811,164,408,0
59695,46225408966667,115412911678218,163,407,0
59696,46225408966829,115412911678628,162,410,0
59697,46225408966994,115412911679034,165,406,0
59698,46225408967156,115412911679443,162,409,0
59699,46225408967320,115412911679851,164,408,0
59700,46225408967484,115412911680259,164,408,0
59701,46225408967647,115412911680667,163,408,0
59702,46225408967811,115412911681074,164,407,0
59703,46225408967974,115412911681484,163,410,0
59704,46225408968138,115412911681892,164,408,0
59705,46225408968300,115412911682300,162,408,0
59706,46225408968464,115412911682705,164,405,0
59707,46225408968627,115412911683113,163,408,0
59708,46225408968790,115412911683521,163,408,0
59709,46225408968954,115412911683928,164,407,0
59710,46225408969116,115412911684332,162,404,0
59711,46225408969279,115412911684742,163,410,0
59712,46225408969443,115412911685146,164,404,0
59713,46225408969605,115412911685553,162,407,0
59714,46225408969768,115412911685959,163,406,0
59715,46225408969931,115412911686365,163,406,0
59716,46225408970094,115412911686773,163,408,0
59717,46225408970257,115412911687180,163,407,0
59718,46225408970419,115412911687586,162,406,0
59719,46225408970581,115412911687992,162,406,0
59720,46225408970745,115412911688398,164,406,0
59721,46225408970908,115412911688805,163,407,0
59722,46225408971071,115412911689213,163,408,0
59723,46225408971234,115412911689621,163,408,0
59724,46225408971398,115412911690027,164,406,0
59725,46225408971560,115412911690432,162,405,0
59726,46225408972975,115412911693968,1415,3536,0
59727,46225408973170,115412911694449,195,481,0
59728,46225408973341,115412911694880,171,431,0
59729,46225408973514,115412911695311,173,431,0
59730,46225408973687,115412911695743,173,432,0
59731,46225408973859,115412911696174,172,431,0
59732,46225408974032,115412911696603,173,429,0
59733,46225408974203,115412911697031,171,428,0
59734,46225408974375,115412911697462,172,431,0
59735,46225408974549,115412911697898,174,436,0
59736,46225408974716,115412911698313,167,415,0
59737,46225408974886,115412911698735,170,422,0
59738,46225408975056,115412911699160,170,425,0
59739,46225408975224,115412911699580,168,420,0
59740,46225408975392,115412911699997,168,417,0
59741,46225408975557,115412911700415,165,418,0
59742,46225408975724,115412911700830,167,415,0
59743,46225408975890,115412911701244,166,414,0
59744,46225408976056,115412911701656,166,412,0
59745,46225408976222,115412911702071,166,415,0
59746,46225408976389,115412911702487,167,416,0
59747,46225408976554,115412911702899,165,412,0
59748,46225408976720,115412911703316,166,417,0
59749,46225408976886,115412911703728,166,412,0
59750,46225408977051,115412911704143,165,415,0
59751,46225408977218,115412911704557,167,414,0
59752,46225408977384,115412911704969,166,412,0
59753,46225408977550,115412911705384,166,415,0
59754,46225408977715,115412911705800,165,416,0
59755,46225408977881,115412911706212,166,412,0
59756,46225408978048,115412911706631,167,419,0
59757,46225408978213,115412911707045,165,414,0
59758,46225408978379,115412911707455,166,410,0
59759,46225408978544,115412911707868,165,413,0
59760,46225408978710,115412911708282,166,414,0
59761,46225408978876,115412911708695,166,413,0
59762,46225408979041,115412911709107,165,412,0
59763,46225408979205,115412911709521,164,414,0
59764,46225408979370,115412911709930,165,409,0
59765,46225408979535,115412911710342,165,412,0
59766,46225408979700,115412911710756,165,414,0
59767,46225408979864,115412911711163,164,407,0
59768,46225408980028,115412911711573,164,410,0
59769,46225408980193,115412911711983,165,410,0
59770,46225408980358,115412911712395,165,412,0
59771,46225408980522,115412911712806,164,411,0
59772,46225408980686,115412911713218,164,412,0
59773,46225408980851,115412911713628,165,410,0
59774,46225408981017,115412911714039,166,411,0
59775,46225408981181,115412911714451,164,412,0
59776,46225408981345,115412911714859,164,408,0
59777,46225408981510,115412911715272,165,413,0
59778,46225408981674,115412911715682,164,410,0
59779,46225408981840,115412911716092,166,410,0
59780,46225408982004,115412911716505,164,413,0
59781,46225408982169,115412911716917,165,412,0
59782,46225408982333,115412911717325,164,408,0
59783,46225408982498,115412911717736,165,411,0
59784,46225408982662,115412911718146,164,410,0
59785,46225408982827,115412911718560,165,414,0
59786,46225408982992,115412911718969,165,409,0
59787,46225408983156,115412911719379,164,410,0
59788,46225408983320,115412911719791,164,412,0
59789,46225408983486,115412911720200,166,409,0
59790,46225408983650,115412911720614,164,414,0
59791,46225408983816,115412911721024,166,410,0
59792,46225408983981,115412911721437,165,413,0
59793,46225408984145,115412911721849,164,412,0
59794,46225408984310,115412911722261,165,412,0
59795,46225408984473,115412911722670,163,409,0
59796,46225408984639,115412911723080,166,410,0
59797,46225408984805,115412911723494,166,414,0
59798,46225408984970,115412911723909,165,415,0
59799,46225408985134,115412911724319,164,410,0
59800,46225408985299,115412911724729,165,410,0
59801,46225408985464,115412911725142,165,413,0
59802,46225408985629,115412911725554,165,412,0
59803,46225408985794,115412911725964,165,410,0
59804,46225408985960,115412911726377,166,413,0
59805,46225408986124,115412911726789,164,412,0
59806,46225408986289,115412911727199,165,410,0
59807,46225408986452,115412911727610,163,411,0
59808,46225408986618,115412911728022,166,412,0
59809,46225408986783,115412911728432,165,410,0
59810,46225408986947,115412911728843,164,411,0
59811,46225408987112,115412911729257,165,414,0
59812,46225408987278,115412911729669,166,412,0
59813,46225408988704,115412911733238,1426,3569,0
59814,46225408988915,115412911733756,211,518,0
59815,46225408989092,115412911734197,177,441,0
59816,46225408989273,115412911734650,181,453,0
59817,46225408989448,115412911735085,175,435,0
59818,46225408989621,115412911735519,173,434,0
59819,46225408989794,115412911735952,173,433,0
59820,46225408989968,115412911736385,174,433,0
59821,46225408990141,115412911736819,173,434,0
59822,46225408990314,115412911737250,173,431,0
59823,46225408990498,115412911737707,184,457,0
59824,46225408990680,115412911738158,182,451,0
59825,46225408990852,115412911738593,172,435,0
59826,46225408991025,115412911739023,173,430,0
59827,46225408991197,115412911739450,172,427,0
59828,46225408991367,115412911739880,170,430,0
59829,46225408991538,115412911740305,171,425,0
59830,46225408991710,115412911740733,172,428,0
59831,46225408991883,115412911741164,173,431,0
59832,46225408992051,115412911741583,168,419,0
59833,46225408992218,115412911742001,167,418,0
59834,46225408992384,115412911742417,166,416,0
59835,46225408992551,115412911742832,167,415,0
59836,46225408992721,115412911743252,170,420,0
59837,46225408992885,115412911743665,164,413,0
59838,46225408993051,115412911744079,166,414,0
59839,46225408993218,115412911744495,167,416,0
59840,46225408993392,115412911744932,174,437,0
59841,46225408993559,115412911745346,167,414,0
59842,46225408993725,115412911745761,166,415,0
59843,46225408993891,115412911746177,166,416,0
59844,46225408994057,115412911746590,166,413,0
59845,46225408994223,115412911747006,166,416,0
59846,46225408994389,115412911747420,166,414,0
59847,46225408994555,115412911747835,166,415,0
59848,46225408994729,115412911748267,174,432,0
59849,46225408994897,115412911748686,168,419,0
59850,46225408995062,115412911749102,165,416,0
59851,46225408995228,115412911749519,166,417,0
59852,46225408995407,115412911749957,179,438,0
59853,46225408995584,115412911750402,177,445,0
59854,46225408995753,115412911750825,169,423,0
59855,46225408995919,115412911751237,166,412,0
59856,46225408996084,115412911751653,165,416,0
59857,46225408996251,115412911752066,167,413,0
59858,46225408996416,115412911752480,165,414,0
59859,46225408996582,115412911752897,166,417,0
59860,46225408996750,115412911753313,168,416,0
59861,46225408996914,115412911753725,164,412,0
59862,46225408997078,115412911754134,164,409,0
59863,46225408997245,115412911754550,167,416,0
59864,46225408997410,115412911754960,165,410,0
59865,46225408997573,115412911755369,163,409,0
59866,46225408997736,115412911755777,163,408,0
59867,46225408997900,115412911756185,164,408,0
59868,46225408998066,115412911756598,166,413,0
59869,46225408998229,115412911757004,163,406,0
59870,46225408998395,115412911757422,166,418,0
59871,46225408998560,115412911757828,165,406,0
59872,46225408998722,115412911758237,162,409,0
59873,46225408998893,115412911758667,171,430,0
59874,46225408999061,115412911759082,168,415,0
59875,46225408999225,115412911759492,164,410,0
59876,46225408999392,115412911759906,167,414,0
59877,46225408999557,115412911760321,165,415,0
59878,46225408999719,115412911760729,162,408,0
59879,46225408999884,115412911761135,165,406,0
59880,46225409000047,115412911761544,163,409,0
59881,46225409000210,115412911761954,163,410,0
59882,46225409000375,115412911762362,165,408,0
59883,46225409000538,115412911762768,163,406,0
59884,46225409000704,115412911763183,166,415,0
59885,46225409000867,115412911763593,163,410,0
59886,46225409001031,115412911763997,164,404,0
59887,46225409001206,115412911764436,175,439,0
59888,46225409001380,115412911764873,174,437,0
59889,46225409001547,115412911765291,167,418,0
59890,46225409001710,115412911765698,163,407,0
59891,46225409001878,115412911766114,168,416,0
59892,46225409002042,115412911766522,164,408,0
59893,46225409002204,115412911766928,162,406,0
59894,46225409002370,115412911767345,166,417,0
59895,46225409002535,115412911767753,165,408,0
59896,46225409002702,115412911768168,167,415,0
59897,46225409002865,115412911768578,163,410,0
59898,46225409003029,115412911768986,164,408,0
59899,46225409003201,115412911769417,172,431,0
59900,46225409004549,115412911772791,1348,3374,0
59901,46225409004765,115412911773321,216,530,0
59902,46225409004942,115412911773762,177,441,0
59903,46225409005113,115412911774190,171,428,0
59904,46225409005283,115412911774613,170,423,0
59905,46225409005452,115412911775035,169,422,0
59906,46225409005622,115412911775462,170,427,0
59907,46225409005791,115412911775882,169,420,0
59908,46225409005961,115412911776305,170,423,0
59909,46225409006132,115412911776735,171,430,0
59910,46225409006301,115412911777154,169,419,0
59911,46225409006471,115412911777578,170,424,0
59912,46225409006640,115412911778001,169,423,0
59913,46225409006805,115412911778413,165,412,0
59914,46225409006971,115412911778828,166,415,0
59915,46225409007138,115412911779244,167,416,0
59916,46225409007305,115412911779662,167,418,0
59917,46225409007473,115412911780079,168,417,0
59918,46225409007637,115412911780491,164,412,0
59919,46225409007804,115412911780908,167,417,0
59920,46225409007972,115412911781326,168,418,0
59921,46225409008137,115412911781740,165,414,0
59922,46225409008304,115412911782155,167,415,0
59923,46225409008471,115412911782575,167,420,0
59924,46225409008640,115412911782992,169,417,0
59925,46225409008804,115412911783404,164,412,0
59926,46225409008971,115412911783816,167,412,0
59927,46225409009134,115412911784229,163,413,0
59928,46225409009302,115412911784645,168,416,0
59929,46225409009467,115412911785055,165,410,0
59930,46225409009631,115412911785468,164,413,0
59931,46225409009798,115412911785886,167,418,0
59932,46225409009964,115412911786298,166,412,0
59933,46225409010129,115412911786711,165,413,0
59934,46225409010296,115412911787129,167,418,0
59935,46225409010463,115412911787546,167,417,0
59936,46225409010629,115412911787960,166,414,0
59937,46225409010798,115412911788378,169,418,0
59938,46225409010963,115412911788793,165,415,0
59939,46225409011128,115412911789203,165,410,0
59940,46225409011295,115412911789620,167,417,0
59941,46225409011460,115412911790034,165,414,0
59942,46225409011626,115412911790446,166,412,0
59943,46225409011793,115412911790865,167,419,0
59944,46225409011958,115412911791279,165,414,0
59945,46225409012124,115412911791691,166,412,0
59946,46225409012295,115412911792116,171,425,0
59947,46225409012462,115412911792532,167,416,0
59948,46225409012627,115412911792945,165,413,0
59949,46225409012793,115412911793361,166,416,0
59950,46225409012959,115412911793778,166,417,0
59951,46225409013123,115412911794186,164,408,0
59952,46225409013291,115412911794602,168,416,0
59953,46225409013456,115412911795015,165,413,0
59954,46225409013620,115412911795425,164,410,0
59955,46225409013786,115412911795839,166,414,0
59956,46225409013953,115412911796256,167,417,0
59957,46225409014118,115412911796666,165,410,0
59958,46225409014284,115412911797082,166,416,0
59959,46225409014450,115412911797497,166,415,0
59960,46225409014616,115412911797913,166,416,0
59961,46225409014783,115412911798328,167,415,0
59962,46225409014949,115412911798744,166,416,0
59963,46225409015116,115412911799162,167,418,0
59964,46225409015283,115412911799575,167,413,0
59965,46225409015447,115412911799987,164,412,0
59966,46225409015611,115412911800395,164,408,0
59967,46225409015778,115412911800812,167,417,0
